Charger_01,Charger_02,Charger_03,Charger_04,Charger_05,Charger_06,Charger_07,Charger_08,Charger_09,Charger_10,Charger_11,Charger_12,Charger_13,Charger_14,Charger_15,Charger_16,Charger_17,Charger_18,Charger_19,Charger_20,Charger_21,Charger_22,Charger_23,Charger_24,Charger_25,Charger_26,Charger_27,Charger_28,Charger_29,Charger_30,Charger_31,Charger_32
1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444,1.3628865979381444
1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072,1.0912693298969072
0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598,0.8069458762886598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897,0.7879188144329897
1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945,1.189733676975945
1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103,1.495811855670103
1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022,1.8742912371134022
1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857,1.8049613402061857
1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198,1.7588917525773198
1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217,1.6456829896907217
1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433,1.7413659793814433
1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456,1.7656572164948456
1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763,1.8362757731958763
1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093,1.644355670103093
1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352,1.3517010309278352
1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639,1.108408505154639
0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836,0.8244201030927836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227,0.8203286082474227
1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358,1.1835481099656358
1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151,1.546982388316151
1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794,1.9320876288659794
1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424,1.8448453608247424
1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927,1.7618556701030927
1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154,1.6978092783505154
